country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",14-02-2025 17:00:00,21.143383,79.048912,PM2.5,39,97
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",14-02-2025 17:00:00,21.143383,79.048912,NO2,10,71
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",14-02-2025 17:00:00,21.143383,79.048912,NH3,2,9
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",14-02-2025 17:00:00,19.173852,77.296291,PM10,35,140
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",14-02-2025 17:00:00,19.173852,77.296291,SO2,3,44
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",14-02-2025 17:00:00,19.173852,77.296291,CO,19,28
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",14-02-2025 17:00:00,19.10861,72.83622,PM2.5,46,138
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",14-02-2025 17:00:00,19.10861,72.83622,PM10,93,149
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",14-02-2025 17:00:00,19.10861,72.83622,SO2,35,38
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",14-02-2025 17:00:00,18.9936162,72.8128113,NH3,2,6
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",14-02-2025 17:00:00,21.121801,79.04952,NO2,5,42
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",14-02-2025 17:00:00,21.14472,79.107595,NO2,17,98
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",14-02-2025 17:00:00,19.060498,72.923356,NO2,5,46
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",14-02-2025 17:00:00,19.060498,72.923356,OZONE,2,112
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",14-02-2025 17:00:00,19.000083,72.813993,PM10,109,142
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",14-02-2025 17:00:00,19.047000,72.874600,PM2.5,76,181
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",14-02-2025 17:00:00,19.047000,72.874600,NO2,67,205
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",14-02-2025 17:00:00,19.047000,72.874600,NH3,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",14-02-2025 17:00:00,19.0863,72.8888,PM2.5,62,101
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",14-02-2025 17:00:00,19.0863,72.8888,NO2,4,8
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",14-02-2025 17:00:00,19.0863,72.8888,OZONE,28,29
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",14-02-2025 17:00:00,19.19709,72.82204,PM2.5,99,398
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",14-02-2025 17:00:00,19.19709,72.82204,CO,3,54
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",14-02-2025 17:00:00,18.96702,72.84214,PM2.5,73,196
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",14-02-2025 17:00:00,19.090337,73.014232,CO,18,110
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",14-02-2025 17:00:00,19.090337,73.014232,OZONE,2,70
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",14-02-2025 17:00:00,19.1135051,73.008978,OZONE,21,21
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",14-02-2025 17:00:00,19.0575752,73.0151367,PM2.5,37,152
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",14-02-2025 17:00:00,18.63673,73.82487,NH3,2,10
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",14-02-2025 17:00:00,18.616318,73.765797,PM2.5,33,258
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",14-02-2025 17:00:00,18.616318,73.765797,NH3,3,25
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",14-02-2025 17:00:00,18.616318,73.765797,SO2,6,22
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",14-02-2025 17:00:00,19.1750,72.9419,NO2,17,22
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",14-02-2025 17:00:00,18.897756,72.813320,PM10,120,168
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",14-02-2025 17:00:00,18.897756,72.813320,SO2,1,60
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",14-02-2025 17:00:00,20.021503,73.813844,NO2,4,42
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",14-02-2025 17:00:00,20.021503,73.813844,CO,12,52
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",14-02-2025 17:00:00,19.950220,73.731480,OZONE,8,95
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",14-02-2025 17:00:00,22.1166054,85.3945546,SO2,1,43
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",14-02-2025 17:00:00,21.941841,86.728318,PM2.5,53,135
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",14-02-2025 17:00:00,21.941841,86.728318,NH3,1,7
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",14-02-2025 17:00:00,20.240790,85.836784,PM2.5,72,277
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",14-02-2025 17:00:00,20.240790,85.836784,PM10,53,298
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",14-02-2025 17:00:00,20.240790,85.836784,NO2,10,78
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",14-02-2025 17:00:00,20.240790,85.836784,NH3,5,8
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",14-02-2025 17:00:00,20.240790,85.836784,OZONE,18,105
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",14-02-2025 17:00:00,20.34652,85.81630,NO2,1,50
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",14-02-2025 17:00:00,19.26777,72.97182,NH3,1,4
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",14-02-2025 17:00:00,19.222279,72.957979,CO,6,48
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",14-02-2025 17:00:00,19.222279,72.957979,OZONE,16,116
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",14-02-2025 17:00:00,19.235581,73.159121,PM10,68,144
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",14-02-2025 17:00:00,19.235581,73.159121,NH3,1,5
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",14-02-2025 17:00:00,19.235581,73.159121,SO2,10,67
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",14-02-2025 17:00:00,19.235581,73.159121,CO,10,60
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",14-02-2025 17:00:00,19.235581,73.159121,OZONE,7,73
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",14-02-2025 17:00:00,18.573040,73.927715,CO,3,114
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",14-02-2025 17:00:00,18.573040,73.927715,OZONE,2,124
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",14-02-2025 17:00:00,18.530085,73.849598,PM10,115,212
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",14-02-2025 17:00:00,18.530085,73.849598,NO2,93,221
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",14-02-2025 17:00:00,18.530085,73.849598,CO,35,121
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",14-02-2025 17:00:00,18.664282,73.763966,PM2.5,26,102
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",14-02-2025 17:00:00,18.664282,73.763966,CO,70,91
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",14-02-2025 17:00:00,19.4458210,72.7988231,SO2,9,22
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",14-02-2025 17:00:00,25.5586,91.8985,PM10,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",14-02-2025 17:00:00,23.7176342,92.7192841,PM2.5,12,35
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",14-02-2025 17:00:00,23.7176342,92.7192841,PM10,47,90
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",14-02-2025 17:00:00,23.7176342,92.7192841,NH3,1,2
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",14-02-2025 17:00:00,23.7176342,92.7192841,OZONE,5,24
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",14-02-2025 17:00:00,25.6635413,94.0989878,NO2,3,5
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",14-02-2025 17:00:00,25.6635413,94.0989878,NH3,1,1
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",14-02-2025 17:00:00,21.51161,86.89088,NO2,14,38
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",14-02-2025 17:00:00,21.51161,86.89088,SO2,7,57
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",14-02-2025 17:00:00,20.48891     ,85.84768     ,NH3,2,4
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",14-02-2025 17:00:00,21.643900,85.599355,SO2,20,71
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",14-02-2025 17:00:00,21.643900,85.599355,OZONE,5,28
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",14-02-2025 17:00:00,22.265816,86.174829,NH3,3,3
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",14-02-2025 17:00:00,22.06156703,85.47409613,SO2,36,40
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",14-02-2025 17:00:00,21.8004996,83.8396977,NO2,9,11
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",14-02-2025 17:00:00,20.48891     ,85.84768     ,PM2.5,63,302
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",14-02-2025 17:00:00, 16.5038,74.3623,PM10,82,192
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",14-02-2025 17:00:00, 16.5038,74.3623,NH3,1,7
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",14-02-2025 17:00:00,17.6336264,75.9132495,PM2.5,NA,NA
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",14-02-2025 17:00:00,17.6336264,75.9132495,NO2,NA,NA
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",14-02-2025 17:00:00,18.459883,73.852193,PM2.5,41,87
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",14-02-2025 17:00:00,18.459883,73.852193,PM10,32,104
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",14-02-2025 17:00:00,18.454450,73.854155,SO2,3,23
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB",14-02-2025 17:00:00,22.220833,84.809444,OZONE,2,82
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB",14-02-2025 17:00:00,22.24500000,84.88111111,PM10,35,111
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",14-02-2025 17:00:00,21.606865,85.510538,PM2.5,52,241
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",14-02-2025 17:00:00,21.606865,85.510538,PM10,69,402
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",14-02-2025 17:00:00,21.606865,85.510538,NO2,10,13
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",14-02-2025 17:00:00,21.606865,85.510538,SO2,13,72
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB",14-02-2025 17:00:00,21.606865,85.510538,CO,2,27
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",14-02-2025 17:00:00,20.9360711,85.1707021,PM10,81,420
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",14-02-2025 17:00:00,20.9360711,85.1707021,SO2,11,85
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",14-02-2025 17:00:00,25.747299,71.393989,PM2.5,21,206
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",14-02-2025 17:00:00,25.747299,71.393989,CO,20,104
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",14-02-2025 17:00:00,27.215415,77.50873,PM10,44,131
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",14-02-2025 17:00:00,25.339605,74.618883,NH3,2,22
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",14-02-2025 17:00:00,25.339605,74.618883,SO2,4,103
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",14-02-2025 17:00:00,25.339605,74.618883,OZONE,1,71
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",14-02-2025 17:00:00,28.194909,76.862296,NH3,8,16
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB",14-02-2025 17:00:00,28.194909,76.862296,SO2,6,21
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",14-02-2025 17:00:00,26.699557,77.898881,NH3,5,8
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",14-02-2025 17:00:00,26.699557,77.898881,CO,19,43
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",14-02-2025 17:00:00,23.837789,73.714926,PM2.5,81,319
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",14-02-2025 17:00:00,23.837789,73.714926,PM10,75,195
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB",14-02-2025 17:00:00,29.610750,74.283608,SO2,10,31
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",14-02-2025 17:00:00,26.843698,75.766894,PM10,55,213
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",14-02-2025 17:00:00,21.869985,85.167016,OZONE,5,5
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",14-02-2025 17:00:00,11.9309,79.8027,CO,12,47
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",14-02-2025 17:00:00,31.620000,74.876512,OZONE,26,40
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",14-02-2025 17:00:00,30.233011,74.907758,PM2.5,11,51
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",14-02-2025 17:00:00,26.470859,74.646594,OZONE,16,63
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",14-02-2025 17:00:00,27.554793,76.611536,PM10,46,113
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",14-02-2025 17:00:00,23.555190,74.440010,NH3,4,13
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB",14-02-2025 17:00:00,23.555190,74.440010,OZONE,5,178
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",14-02-2025 17:00:00,25.106006,76.469948,NO2,17,77
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",14-02-2025 17:00:00,30.649961,76.331442,NH3,NA,NA
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",14-02-2025 17:00:00,30.649961,76.331442,OZONE,47,50
India,Punjab,Patiala,"Model Town, Patiala - PPCB",14-02-2025 17:00:00,30.349388,76.366642,PM10,65,97
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",14-02-2025 17:00:00,31.0325454,76.5623046,SO2,5,9
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",14-02-2025 17:00:00,30.736056 ,76.209694,NH3,5,6
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",14-02-2025 17:00:00,30.736056 ,76.209694,CO,14,26
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",14-02-2025 17:00:00,30.649961,76.331442,PM2.5,44,269
India,Punjab,Mandi Gobindgarh,"RIMT University, Mandi Gobindgarh - PPCB",14-02-2025 17:00:00,30.649961,76.331442,PM10,88,324
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",14-02-2025 17:00:00,28.207266,76.829265,PM2.5,29,172
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB",14-02-2025 17:00:00,28.018792,73.292658,PM2.5,22,186
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",14-02-2025 17:00:00,25.435774,75.644272,PM2.5,11,147
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",14-02-2025 17:00:00,24.892047,74.623527,NO2,10,64
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",14-02-2025 17:00:00,28.296139,74.961696,CO,16,38
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",14-02-2025 17:00:00,26.159933,75.780517,NH3,NA,NA
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",14-02-2025 17:00:00,24.5886166,73.6321397,NO2,43,58
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",14-02-2025 17:00:00,27.338530,88.614099,PM10,63,115
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",14-02-2025 17:00:00,27.338530,88.614099,NO2,1,5
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",14-02-2025 17:00:00,27.338530,88.614099,NH3,1,1
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",14-02-2025 17:00:00,26.295810,73.082283,SO2,3,21
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB",14-02-2025 17:00:00,26.295810,73.082283,CO,16,84
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB",14-02-2025 17:00:00,26.215415,73.070156,OZONE,16,135
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB",14-02-2025 17:00:00,26.358805,73.047444,PM2.5,21,252
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",14-02-2025 17:00:00,26.253384,72.976571,PM2.5,32,369
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB",14-02-2025 17:00:00,26.843698,75.766894,OZONE,1,126
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",14-02-2025 17:00:00,26.786682,75.827928,NO2,34,155
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB",14-02-2025 17:00:00,26.786682,75.827928,NH3,1,4
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",14-02-2025 17:00:00,26.960669,75.771817,PM2.5,32,303
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB",14-02-2025 17:00:00,26.960669,75.771817,PM10,66,388
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",14-02-2025 17:00:00,27.213494,73.734444,PM10,87,500
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",14-02-2025 17:00:00,27.213494,73.734444,SO2,2,13
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",14-02-2025 17:00:00,25.771061, 73.340227,PM10,107,405
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",14-02-2025 17:00:00,24.041198,74.780702,PM2.5,18,181
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB",14-02-2025 17:00:00,24.588397,76.172782,PM2.5,16,172
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",14-02-2025 17:00:00,28.108988,75.386577,SO2,3,11
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB",14-02-2025 17:00:00,28.108988,75.386577,CO,1,108
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB",14-02-2025 17:00:00,26.268249,73.0193853,OZONE,2,84
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB",14-02-2025 17:00:00,13.1278,80.2642,CO,20,47
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",14-02-2025 17:00:00,13.164544,80.26285,PM2.5,10,39
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",14-02-2025 17:00:00,13.164544,80.26285,NO2,16,16
India,TamilNadu,Chennai,"Manali, Chennai - CPCB",14-02-2025 17:00:00,13.164544,80.26285,OZONE,14,22
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB",14-02-2025 17:00:00,12.9533,80.2357,PM10,49,123
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",14-02-2025 17:00:00,26.9502929,75.730943,PM2.5,37,241
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",14-02-2025 17:00:00,26.9502929,75.730943,PM10,71,167
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB",14-02-2025 17:00:00,26.9502929,75.730943,NO2,21,82
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB",14-02-2025 17:00:00,26.912329,70.909168,SO2,2,7
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",14-02-2025 17:00:00,25.036360,73.883502,OZONE,2,128
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",14-02-2025 17:00:00,27.608912,75.153302,PM2.5,14,339
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",14-02-2025 17:00:00,27.608912,75.153302,NO2,19,82
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",14-02-2025 17:00:00,27.608912,75.153302,OZONE,9,84
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",14-02-2025 17:00:00,11.06825,79.07033,NO2,10,10
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB",14-02-2025 17:00:00,11.06825,79.07033,NH3,1,1
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",14-02-2025 17:00:00,13.0664,80.2112 ,PM2.5,14,48
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB",14-02-2025 17:00:00,13.0664,80.2112 ,NO2,9,17
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB",14-02-2025 17:00:00,10.942451,76.978996,OZONE,1,161
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB",14-02-2025 17:00:00,11.6829898,79.7532099,OZONE,NA,NA
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",14-02-2025 17:00:00,11.7637683,79.7499835,OZONE,1,2
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB",14-02-2025 17:00:00,10.358535,77.984321,CO,4,12
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",14-02-2025 17:00:00,13.4127,80.1081,PM10,60,188
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",14-02-2025 17:00:00,12.864618,79.659968,PM2.5,10,59
India,TamilNadu,Kanchipuram,"Kilambi, Kanchipuram - TNPCB",14-02-2025 17:00:00,12.864618,79.659968,NO2,3,18
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",14-02-2025 17:00:00,12.952707,79.30394,NH3,8,11
India,TamilNadu,Ranipet,"VOC Nagar_SIPCOT, Ranipet - TNPCB",14-02-2025 17:00:00,12.952707,79.30394,OZONE,1,2
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",14-02-2025 17:00:00,11.679111,78.125052,PM2.5,18,216
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",14-02-2025 17:00:00,11.679111,78.125052,NO2,12,12
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB",14-02-2025 17:00:00,11.679111,78.125052,CO,2,5
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB",14-02-2025 17:00:00,10.7654824,79.1389968,PM2.5,27,53
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",14-02-2025 17:00:00,17.429398,78.569354,PM10,81,98
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",14-02-2025 17:00:00,17.429398,78.569354,CO,20,35
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",14-02-2025 17:00:00,17.37206,78.50864,NH3,2,3
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",14-02-2025 17:00:00,17.528544,78.286195,CO,12,116
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",14-02-2025 17:00:00,17.4559458,78.4332152,NO2,22,30
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",14-02-2025 17:00:00,17.5316895,78.218939,CO,15,146
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",14-02-2025 17:00:00,17.5316895,78.218939,OZONE,6,32
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",14-02-2025 17:00:00,17.393559,78.339194,NO2,14,18
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",14-02-2025 17:00:00,17.544899,78.486949,PM10,63,162
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB",14-02-2025 17:00:00,17.544899,78.486949,SO2,2,16
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",14-02-2025 17:00:00,10.681158,78.741746,PM10,18,46
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB",14-02-2025 17:00:00,10.681158,78.741746,NO2,10,10
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB",14-02-2025 17:00:00,11.258242,77.552761,PM10,41,82
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB",14-02-2025 17:00:00,9.36399,78.831977,CO,2,6
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB",14-02-2025 17:00:00,10.967820,78.080882,PM10,36,104
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB",14-02-2025 17:00:00,9.865935,78.022669,NO2,16,16
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB",14-02-2025 17:00:00,10.798548,79.838212,PM10,14,52
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB",14-02-2025 17:00:00,11.4068288,76.7138973,PM2.5,25,188
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB",14-02-2025 17:00:00,13.1036,80.2909,SO2,6,13
